developer,freetogame_profile_url,game_url,genre,id,platform,publisher,release_date,short_description,thumbnail,title
Cyanide,https://www.freetogame.com/dogs-war-online,https://www.freetogame.com/open/dogs-war-online,Strategy,239,PC (Windows),Cyanide,2014-02-04,Based on the famous miniature board game Confrontation!,https://www.freetogame.com/g/239/thumbnail.jpg,Dogs of War Online
Double Action Factory,https://www.freetogame.com/double-action,https://www.freetogame.com/open/double-action,Shooter,186,PC (Windows),Double Action Factory,2014-10-23,A free to play FPS with bullet time and stylish kills!,https://www.freetogame.com/g/186/thumbnail.jpg,Double Action
Archive Entertainment,https://www.freetogame.com/8bitmmo,https://www.freetogame.com/open/8bitmmo,MMORPG,181,"PC (Windows), Web Browser",Archive Entertainment,2015-01-26,A free to play retro­-style 2D MMO and a giant construction sandbox!,https://www.freetogame.com/g/181/thumbnail.jpg,8BitMMO
Desert Owl Games LLC,https://www.freetogame.com/pox-nora,https://www.freetogame.com/open/pox-nora,Card Game,187,PC (Windows),Desert Owl Games LLC,2014-10-15,A multiplayer online game that combines a collectible card game with a turn-based strategy game.,https://www.freetogame.com/g/187/thumbnail.jpg,Pox Nora
Katauri,https://www.freetogame.com/royal-quest,https://www.freetogame.com/open/royal-quest,MMORPG,199,PC (Windows),1C Online Games,2014-08-06,"A free to play fantasy MMORPG game with unique PvPvE locations, PvP Arenas, Battlegrounds and Castle Sieges.",https://www.freetogame.com/g/199/thumbnail.jpg,Royal Quest
Plarium,https://www.freetogame.com/vikings-war-of-clans,https://www.freetogame.com/open/vikings-war-of-clans,Strategy,357,Web Browser,Plarium,2015-04-15,A free-to-play MMO strategy game developed and published by Plarium.,https://www.freetogame.com/g/357/thumbnail.jpg,Vikings: War Of Clans
Fistful of Frags Team,https://www.freetogame.com/fistful-of-frags,https://www.freetogame.com/open/fistful-of-frags,Shooter,210,PC (Windows),Fistful of Frags Team,2014-05-10,A first person shooter game set in the Wild West!,https://www.freetogame.com/g/210/thumbnail.jpg,Fistful of Frags
R2Games,https://www.freetogame.com/crystal-saga,https://www.freetogame.com/open/crystal-saga,MMORPG,424,Web Browser,"Aeria, R2Games",2013-11-20,A free to play 2D browser-based MMORPG that allows players to explore the land of Vidalia.,https://www.freetogame.com/g/424/thumbnail.jpg,Crystal Saga
Blizzard Entertainment,https://www.freetogame.com/heroes-of-the-storm,https://www.freetogame.com/open/heroes-of-the-storm,MOBA,168,PC (Windows),Blizzard Entertainment,2015-06-02,A free to play MOBA developed by Blizzard Entertainment.,https://www.freetogame.com/g/168/thumbnail.jpg,Heroes of the Storm
Hunted Cow Studios,https://www.freetogame.com/eldevin,https://www.freetogame.com/open/eldevin,MMORPG,185,"PC (Windows), Web Browser",Hunted Cow Studios,2014-11-05,A indie story-driven Free to Play MMORPG.,https://www.freetogame.com/g/185/thumbnail.jpg,Eldevin
Crytek,https://www.freetogame.com/warface,https://www.freetogame.com/open/warface,Shooter,207,PC (Windows),Crytek,2014-07-01,"A free-to-play multiplayer online FPS from Crytek, makers of the Far Cry and Crysis series of games.",https://www.freetogame.com/g/207/thumbnail.jpg,Warface
Eiyland LLC,https://www.freetogame.com/starcolony,https://www.freetogame.com/open/starcolony,Strategy,373,Web Browser,Eiyland LLC,2015-01-01,A free-to-play browser MMO strategy game that puts you in command of a rapidly growing city on a dangerous alien world.,https://www.freetogame.com/g/373/thumbnail.jpg,StarColony
Cosmic Cow LLC,https://www.freetogame.com/cubic-castles,https://www.freetogame.com/open/cubic-castles,MMO,196,PC (Windows),Cosmic Cow LLC,2014-08-13,A free to play 3D Platforming and a open world building game.,https://www.freetogame.com/g/196/thumbnail.jpg,Cubic Castles
Joycity,https://www.freetogame.com/freestyle2-street-basketball,https://www.freetogame.com/open/freestyle2-street-basketball,Sports,209,PC (Windows),Joycity,2014-06-20,A free to play MMO street basketball game. Team up with the best street ballers!,https://www.freetogame.com/g/209/thumbnail.jpg,Freestyle2: Street Basketball
Trion Worlds,https://www.freetogame.com/rift,https://www.freetogame.com/open/rift,MMORPG,225,PC (Windows),Trion Worlds,2013-10-24,Trion Worlds’ flagship fantasy massively multiplayer online role-playing game.,https://www.freetogame.com/g/225/thumbnail.jpg,RIFT
Omniconnection,https://www.freetogame.com/grimoire-manastorm,https://www.freetogame.com/open/grimoire-manastorm,Shooter,56,PC (Windows),Omniconnection,2015-02-04,A free-to-play multiplayer FPS... with wizards.,https://www.freetogame.com/g/56/thumbnail.jpg,Grimoire: Manastorm
Blizzard Entertainment,https://www.freetogame.com/hearthstone-heroes-warcraft,https://www.freetogame.com/open/hearthstone-heroes-warcraft,Card Game,220,PC (Windows),Blizzard Entertainment,2014-01-21,"Blizzard's free-to-play collectible card game that 
draws its inspiration from World of Warcraft.",https://www.freetogame.com/g/220/thumbnail.jpg,Hearthstone: Heroes of Warcraft
GameSamba,https://www.freetogame.com/star-trek-alien-domain,https://www.freetogame.com/open/star-trek-alien-domain,Strategy,391,Web Browser,GameSamba,2015-04-07,A free to play browser based 2D strategy MMO set in the Stark Trek universe.,https://www.freetogame.com/g/391/thumbnail.jpg,Star Trek: Alien Domain
Youzu Interactive,https://www.freetogame.com/league-of-angels,https://www.freetogame.com/open/league-of-angels,MMORPG,376,Web Browser,GTArcade,2013-12-10,A free to play 2D browser-based fantasy MMORPG with turn-based combat.,https://www.freetogame.com/g/376/thumbnail.jpg,League of Angels
X-Legend,https://www.freetogame.com/aura-kingdom,https://www.freetogame.com/open/aura-kingdom,MMORPG,206,PC (Windows),X-Legend,2013-12-23,Aura Kingdom is a 3D free-to-play Anime MMORPG from the same great studio that brought us Eden Eterna.,https://www.freetogame.com/g/206/thumbnail.jpg,Aura Kingdom
Neople (Subsidiary of Nexon),https://www.freetogame.com/dungeon-fighter-online,https://www.freetogame.com/open/dungeon-fighter-online,Fighting,177,PC (Windows),Neople,2015-03-24,A free to play arcade-style side-scrolling action game mixed with RPG elements.,https://www.freetogame.com/g/177/thumbnail.jpg,Dungeon Fighter Online
Doctor Entertainment,https://www.freetogame.com/gear-up,https://www.freetogame.com/open/gear-up,Shooter,180,PC (Windows),Doctor Entertainment,2015-01-29,Control your unique tank or robot in multiplayer arcade action!,https://www.freetogame.com/g/180/thumbnail.jpg,Gear Up
XL Games,https://www.freetogame.com/archeage,https://www.freetogame.com/open/archeage,MMORPG,10,PC (Windows),Kakao Games,2014-09-04,"A free-to-play, hybrid fantasy/sandbox MMORPG brought to you by Trion Worlds.",https://www.freetogame.com/g/10/thumbnail.jpg,ArcheAge
InnoGames,https://www.freetogame.com/tribal-wars-2,https://www.freetogame.com/open/tribal-wars-2,Strategy,404,Web Browser,InnoGames,2014-09-02,The sequel to the classic city-building strategy game Tribal Wars!,https://www.freetogame.com/g/404/thumbnail.jpg,Tribal Wars 2
GoGames,https://www.freetogame.com/bleach-online,https://www.freetogame.com/open/bleach-online,MMORPG,348,Web Browser,GoGames,2014-07-14,"A free to play 2D browser based MMORPG based on Bleach, the popular manga and anime series.",https://www.freetogame.com/g/348/thumbnail.jpg,Bleach Online
Jarbit,https://www.freetogame.com/aberoth,https://www.freetogame.com/open/aberoth,MMORPG,386,Web Browser,Jarbit,2015-07-17,A free to play 8-bit MMORPG with retro graphics and MUD-like interface.,https://www.freetogame.com/g/386/thumbnail.jpg,Aberoth
37Games Entertainment,https://www.freetogame.com/siegelord,https://www.freetogame.com/open/siegelord,Strategy,399,Web Browser,37Games Entertainment,2014-12-19,A free to play 2D medieval fantasy browser-based MMORTS.,https://www.freetogame.com/g/399/thumbnail.jpg,Siegelord
Nexon,https://www.freetogame.com/counter-strike-nexon,https://www.freetogame.com/open/counter-strike-nexon,Shooter,188,PC (Windows),Nexon Europe GmbH,2014-10-07,What's better than Counter-Strike? Counter-Strike with more modes and Zombies!,https://www.freetogame.com/g/188/thumbnail.jpg,Counter-Strike Nexon
"KOEI TECMO GAMES CO., LTD.",https://www.freetogame.com/uncharted-waters-online,https://www.freetogame.com/open/uncharted-waters-online,MMORPG,189,PC (Windows),Papaya Play,2014-10-03,A free to play adventure MMORPG set on the high seas!,https://www.freetogame.com/g/189/thumbnail.jpg,Uncharted Waters Online
Plarium,https://www.freetogame.com/sparta-war-empires,https://www.freetogame.com/open/sparta-war-empires,Strategy,409,Web Browser,Plarium,2014-03-13,A 2D browser-based MMORTS in which players must exercise their city-management skills to construct and upgrade different structures and troops.,https://www.freetogame.com/g/409/thumbnail.jpg,Sparta: War of Empires
Hi-Rez Studios,https://www.freetogame.com/smite,https://www.freetogame.com/open/smite,MOBA,217,PC (Windows),Hi-Rez Studios,2014-03-25,A popular free-to-play 3D MOBA where you take on the role of an ancient god.,https://www.freetogame.com/g/217/thumbnail.jpg,Smite
Grinding Gear Games,https://www.freetogame.com/path-of-exile,https://www.freetogame.com/open/path-of-exile,MMORPG,226,PC (Windows),Grinding Gear Games,2013-10-23,A free-to-play massively multiplayer online ARPG in the style of Diablo.,https://www.freetogame.com/g/226/thumbnail.jpg,Path of Exile
AMZGame,https://www.freetogame.com/lords-road,https://www.freetogame.com/open/lords-road,MMORPG,388,Web Browser,AMZGame,2015-06-03,A free-to-play 2D browser-based fantasy MMORPG that features two playable classes.,https://www.freetogame.com/g/388/thumbnail.jpg,Lord’s Road
John Carver,https://www.freetogame.com/salem,https://www.freetogame.com/open/salem,MMORPG,167,PC (Windows),Mortal Moments,2015-06-19,"A free-to-play, sandbox type MMO based on the times and trials of living.",https://www.freetogame.com/g/167/thumbnail.jpg,Salem
Atelier 801,https://www.freetogame.com/transformice,https://www.freetogame.com/open/transformice,Fantasy,179,"PC (Windows), Web Browser",Atelier 801,2015-01-30,A cute little free-to-play MMO platformer.,https://www.freetogame.com/g/179/thumbnail.jpg,Transformice
Ankama Studio,https://www.freetogame.com/wakfu,https://www.freetogame.com/open/wakfu,MMORPG,192,PC (Windows),Ankama Games,2014-09-19,"A 2D tactical turn-based fantasy MMORPG developed by Ankama Games, in conjunction with Square Enix.",https://www.freetogame.com/g/192/thumbnail.jpg,WAKFU
MAIET Entertainme,https://www.freetogame.com/gunz-2,https://www.freetogame.com/open/gunz-2,Shooter,211,PC (Windows),MAIET Entertainme,2014-05-01,A free-to-play multiplayer Third Person Shooter and follow up to the successful GunZ: The Duel.,https://www.freetogame.com/g/211/thumbnail.jpg,GunZ 2: The Second Duel
CodeBrush Games,https://www.freetogame.com/archeblade,https://www.freetogame.com/open/archeblade,Fighting,213,PC (Windows),CodeBrush Games,2014-04-25,A free-to-play PvP-based multiplayer action game based on a Korean Fantasy Novel.,https://www.freetogame.com/g/213/thumbnail.jpg,Archeblade
Snail Games,https://www.freetogame.com/age-of-wushu,https://www.freetogame.com/open/age-of-wushu,MMORPG,232,PC (Windows),Snail Games,2012-12-20,A free-to-play martial arts action MMORPG with a large open world and sandbox-like features.,https://www.freetogame.com/g/232/thumbnail.jpg,Age of Wushu
7Th Road,https://www.freetogame.com/wartune,https://www.freetogame.com/open/wartune,MMORPG,416,Web Browser,R2 Games,2012-10-25,A 2D browser-based Strategy MMORPG with classic turn based RPG features.,https://www.freetogame.com/g/416/thumbnail.jpg,Wartune
NHN Games (Acquired by Webzen),https://www.freetogame.com/c9,https://www.freetogame.com/open/c9,MMORPG,248,PC (Windows),Webzen,2012-09-13,A free MMORPG where players take part as heroes of Glenheim to stand together against Nefer.,https://www.freetogame.com/g/248/thumbnail.jpg,Continent of the Ninth Seal
"Move Games Co., Ltd.",https://www.freetogame.com/digimon-masters-online,https://www.freetogame.com/open/digimon-masters-online,MMORPG,262,PC (Windows),MOVE ON USA CO.,2011-10-20,A free to play 3D MMORPG based on the popular Digimon franchise.,https://www.freetogame.com/g/262/thumbnail.jpg,Digimon Masters Online
Three Rings,https://www.freetogame.com/spiral-knights,https://www.freetogame.com/open/spiral-knights,MMORPG,269,PC (Windows),SEGA,2011-06-15,"A massively multiplayer online role-playing game, battle monsters and collect treasures!",https://www.freetogame.com/g/269/thumbnail.jpg,Spiral Knights
Maxonsoft,https://www.freetogame.com/asda-global,https://www.freetogame.com/open/asda-global,MMORPG,271,PC (Windows),GamenGame,2011-05-19,A 3D anime-inspired fantasy MMORPG and is the successor to the original Asda Story.,https://www.freetogame.com/g/271/thumbnail.jpg,Asda Global
Travian Games,https://www.freetogame.com/rail-nation,https://www.freetogame.com/open/rail-nation,Strategy,414,Web Browser,Bright Future,2013-01-13,A free to play 2D browser-based train simulation strategy MMO game.,https://www.freetogame.com/g/414/thumbnail.jpg,Rail Nation
GoodGame Studios,https://www.freetogame.com/big-farm,https://www.freetogame.com/open/big-farm,Strategy,349,Web Browser,GoodGame Studios,2012-10-29,A friendly browser-based farming simulation MMO game!,https://www.freetogame.com/g/349/thumbnail.jpg,Big Farm
Wild Shadow Studios,https://www.freetogame.com/realm-mad-god,https://www.freetogame.com/open/realm-mad-god,MMORPG,256,"PC (Windows), Web Browser",Kabam,2012-02-21,A fast paced 2d free to play MMO shooter game with a retro 8-bit style.,https://www.freetogame.com/g/256/thumbnail.jpg,Realm of the Mad God
Star Gem Inc.,https://www.freetogame.com/star-conflict,https://www.freetogame.com/open/star-conflict,Shooter,235,PC (Windows),Gaijin Entertainment,2013-02-28,A free to play action-packed MMO space simulation game.,https://www.freetogame.com/g/235/thumbnail.jpg,Star Conflict
Bigpoint,https://www.freetogame.com/drakensang-online,https://www.freetogame.com/open/drakensang-online,MMORPG,427,Web Browser,Bigpoint,2011-08-08,A free to play browser-based top-down hack-and-slash 3D MMORPG similar to games in the Diablo series.,https://www.freetogame.com/g/427/thumbnail.jpg,Drakensang Online
InnoGames,https://www.freetogame.com/grepolis,https://www.freetogame.com/open/grepolis,Strategy,425,Web Browser,InnoGames,2009-12-08,A free to play browser-based strategy MMORTS set in Ancient Greece.,https://www.freetogame.com/g/425/thumbnail.jpg,Grepolis
Digital Extremes,https://www.freetogame.com/warframe,https://www.freetogame.com/open/warframe,Shooter,3,PC (Windows),Digital Extremes,2013-03-25,A cooperative free-to-play third person online action shooter set in an stunning sci-fi world.,https://www.freetogame.com/g/3/thumbnail.jpg,Warframe
Daybreak Games,https://www.freetogame.com/planetside-2,https://www.freetogame.com/open/planetside-2,Shooter,243,PC (Windows),Daybreak Games,2012-11-21,A free-to-play open-world FPS that pits three factions against each other in a never-ending war.,https://www.freetogame.com/g/243/thumbnail.jpg,PlanetSide 2
Carbon Games,https://www.freetogame.com/airmech,https://www.freetogame.com/open/airmech,Strategy,244,PC (Windows),Carbon Games,2012-11-08,A free to play Action RTS with MOBA elements.,https://www.freetogame.com/g/244/thumbnail.jpg,AirMech
Marxnet,https://www.freetogame.com/rpg-mo,https://www.freetogame.com/open/rpg-mo,MMORPG,249,"PC (Windows), Web Browser",Marxnet,2012-07-18,A nostalgic free MMORPG reminiscent of old-school RPG's like Ultima and Runescape.,https://www.freetogame.com/g/249/thumbnail.jpg,RPG MO
Eyedentity Games Inc.,https://www.freetogame.com/dragon-nest,https://www.freetogame.com/open/dragon-nest,MMORPG,264,PC (Windows),Eyedentity Games Inc.,2011-09-28,A free-to-play action MMORPG with non-targeting combat.,https://www.freetogame.com/g/264/thumbnail.jpg,Dragon Nest
"Gravity, Inc.",https://www.freetogame.com/ragnarok-online-2,https://www.freetogame.com/open/ragnarok-online-2,MMORPG,230,PC (Windows),Gravity Interactive,2013-05-01,"A 3D fantasy MMORPG, and sequel to the popular Ragnarok Online.",https://www.freetogame.com/g/230/thumbnail.jpg,Ragnarok Online 2
Daybreak Games,https://www.freetogame.com/dcuo,https://www.freetogame.com/open/dcuo,MMORPG,260,PC (Windows),Daybreak Games,2011-01-11,"A free-to-play, comics based MMORPG set in the popular DC Comics universe.",https://www.freetogame.com/g/260/thumbnail.jpg,DC Universe Online
Riot Games,https://www.freetogame.com/league-of-legends,https://www.freetogame.com/open/league-of-legends,MOBA,286,PC (Windows),Riot Games,2009-10-27,"A free-to-play MOBA game, and one of the most played pc game in the world.",https://www.freetogame.com/g/286/thumbnail.jpg,League of Legends
NGD Studios,https://www.freetogame.com/champions-of-regnum,https://www.freetogame.com/open/champions-of-regnum,MMORPG,234,PC (Windows),NGD Studios,2013-02-27,"A free to play, realm versus realm fantasy MMORPG.",https://www.freetogame.com/g/234/thumbnail.jpg,Champions of Regnum
Plarium,https://www.freetogame.com/stormfall-age-war,https://www.freetogame.com/open/stormfall-age-war,Strategy,415,Web Browser,Plarium,2012-11-01,"A free to play 2D top-down browser MMORTS featuring castle building, resource management and PvP battles.",https://www.freetogame.com/g/415/thumbnail.jpg,Stormfall: Age of War
Stunlock Studios,https://www.freetogame.com/bloodline-champions,https://www.freetogame.com/open/bloodline-champions,MOBA,273,PC (Windows),Stunlock Studios,2011-01-13,Free-to-Play Moba game where players engage in short battles of up to ten players divided into two teams.,https://www.freetogame.com/g/273/thumbnail.jpg,Bloodline Champions
SG Data,https://www.freetogame.com/twelve-sky-2,https://www.freetogame.com/open/twelve-sky-2,MMORPG,287,PC (Windows),RedFox Games,2009-09-09,There’s a lot of world to explore in this fantasy MMORPG!,https://www.freetogame.com/g/287/thumbnail.jpg,Twelve Sky 2
Valve,https://www.freetogame.com/counter-strike-2,https://www.freetogame.com/open/counter-strike-2,Shooter,24,PC (Windows),Valve,2012-08-21,The popular multiplayer shooter from Valve.,https://www.freetogame.com/g/24/thumbnail.jpg,Counter-Strike 2
FireFly Studios,https://www.freetogame.com/stronghold-kingdoms,https://www.freetogame.com/open/stronghold-kingdoms,Strategy,255,Web Browser,FireFly Studios,2012-02-28,A strategy based building/warfare game based on the long running Strongholds PC game series.,https://www.freetogame.com/g/255/thumbnail.jpg,Stronghold Kingdoms
CyberStep,https://www.freetogame.com/getamped-2,https://www.freetogame.com/open/getamped-2,Fighting,274,PC (Windows),CyberStep,2010-12-16,"A free to play fighting MMO, experience frantic battles up to 20 players.",https://www.freetogame.com/g/274/thumbnail.jpg,GetAmped 2
Daybreak Games,https://www.freetogame.com/everquest,https://www.freetogame.com/open/everquest,MMORPG,241,PC (Windows),Daybreak Games,2012-12-13,"A fantasy MMORPG nearly two decades in the making. In fact, it’s the game that started it all!",https://www.freetogame.com/g/241/thumbnail.jpg,Everquest
Plarium Games,https://www.freetogame.com/pirates-tides-fortune,https://www.freetogame.com/open/pirates-tides-fortune,Strategy,422,Web Browser,Plarium Games,2012-02-12,A free to play browser-based 2D MMORTS for people who are fans of pirates!,https://www.freetogame.com/g/422/thumbnail.jpg,Pirates: Tides of Fortune
Bioware,https://www.freetogame.com/swtor,https://www.freetogame.com/open/swtor,MMORPG,257,PC (Windows),Electronic Arts,2011-12-20,A 3D sci-fi MMORPG based on the popular Star Wars universe and brought to you by Bioware.,https://www.freetogame.com/g/257/thumbnail.jpg,Star Wars: The Old Republic
Blue Byte,https://www.freetogame.com/the-settlers-online,https://www.freetogame.com/open/the-settlers-online,Strategy,418,Web Browser,Ubisoft,2012-09-11,A free to play city building MMORTS based on the popular Settlers series.,https://www.freetogame.com/g/418/thumbnail.jpg,The Settlers Online
No More Room in Hell Team,https://www.freetogame.com/no-more-room-in-hell,https://www.freetogame.com/open/no-more-room-in-hell,Shooter,261,PC (Windows),Lever Games,2011-10-31,A free to play cooperative FPS survival horror mod for the Source Engine.,https://www.freetogame.com/g/261/thumbnail.jpg,No More Room in Hell
KOG,https://www.freetogame.com/elsword,https://www.freetogame.com/open/elsword,MMORPG,205,PC (Windows),KOG Games,2011-03-23,A Free to Play 3D side scrolling action MMORPG with many heroes.,https://www.freetogame.com/g/205/thumbnail.jpg,Elsword
Cryptic Studios,https://www.freetogame.com/champions-online,https://www.freetogame.com/open/champions-online,MMORPG,288,PC (Windows),Perfect World Entertainment,2009-09-01,A superhero MMORPG created by the same studio behind City of Heroes.,https://www.freetogame.com/g/288/thumbnail.jpg,Champions Online
Troxit Service,https://www.freetogame.com/panzar,https://www.freetogame.com/open/panzar,MOBA,231,PC (Windows),Panzar,2013-04-12,"A free-to-play multiplayer third-person shooter with 
rpg elements and CryEngine 3 powered 
graphics.",https://www.freetogame.com/g/231/thumbnail.jpg,Panzar
"Reverie World Studios, INC",https://www.freetogame.com/kingdom-wars,https://www.freetogame.com/open/kingdom-wars,Strategy,233,PC (Windows),"Reverie World Studios, INC",2013-04-01,A free to play 3D MMORTS with real-time siege combat.,https://www.freetogame.com/g/233/thumbnail.jpg,Kingdom Wars
Star Vault AB,https://www.freetogame.com/mortal-online,https://www.freetogame.com/open/mortal-online,MMORPG,278,PC (Windows),Star Vault AB,2010-06-09,A unique free to play First Person sandbox MMORPG.,https://www.freetogame.com/g/278/thumbnail.jpg,Mortal Online
Plarium Games,https://www.freetogame.com/soldiers-inc,https://www.freetogame.com/open/soldiers-inc,Strategy,411,Web Browser,Plarium Games,2013-08-01,A free to play 2D top-down browser based MMORTS game.,https://www.freetogame.com/g/411/thumbnail.jpg,Soldiers Inc.
Valve,https://www.freetogame.com/dota-2,https://www.freetogame.com/open/dota-2,MOBA,229,PC (Windows),Valve,2013-07-09,Valve's premiere competitive free to play MOBA.,https://www.freetogame.com/g/229/thumbnail.jpg,Dota 2
devCAT,https://www.freetogame.com/vindictus,https://www.freetogame.com/open/vindictus,MMORPG,276,PC (Windows),Nexon,2010-10-13,A free to play action MMO game with beautiful graphics and intense battles.,https://www.freetogame.com/g/276/thumbnail.jpg,Vindictus
momoStorm,https://www.freetogame.com/epic-card-battle,https://www.freetogame.com/open/epic-card-battle,Card Game,240,PC (Windows),momoStorm Entertainment,2013-01-29,A free to play online strategic trading card game with dozens of cards and five factions.,https://www.freetogame.com/g/240/thumbnail.jpg,Epic Cards Battle
KingsIsle Entertainment,https://www.freetogame.com/pirate-101,https://www.freetogame.com/open/pirate-101,MMORPG,246,PC (Windows),KingsIsle Entertainment,2012-10-15,A free to play Pirate-themed MMORPG designed with kids in mind.,https://www.freetogame.com/g/246/thumbnail.jpg,Pirate 101
Splitscreen Studios,https://www.freetogame.com/steel-legions,https://www.freetogame.com/open/steel-legions,Shooter,423,Web Browser,Splitscreen Studios,2011-06-15,A free to play 3d browser based tank game with fast-paced tactical battles!,https://www.freetogame.com/g/423/thumbnail.jpg,Steel Legions
Gravity Interactive,https://www.freetogame.com/dragon-saga,https://www.freetogame.com/open/dragon-saga,MMORPG,275,PC (Windows),Gravity Interactive,2010-10-28,A free to play arcade­-style side­-scrolling 3D MMORPG.,https://www.freetogame.com/g/275/thumbnail.jpg,Dragon Saga
JoyImpact,https://www.freetogame.com/aika-online,https://www.freetogame.com/open/aika-online,MMORPG,277,PC (Windows),HanbitSoft,2010-08-27,A free-to-play MMORPG with large scale PvP battles.,https://www.freetogame.com/g/277/thumbnail.jpg,Aika Online
NEXON Korea Corp.,https://www.freetogame.com/mabinogi,https://www.freetogame.com/open/mabinogi,MMORPG,242,PC (Windows),Nexon America Inc.,2012-12-06,A free-to-play adventure MMORPG where you can create a unique character and live your fantasy life.,https://www.freetogame.com/g/242/thumbnail.jpg,Mabinogi
Splash Damage,https://www.freetogame.com/brink,https://www.freetogame.com/open/brink,Shooter,60,PC (Windows),Bethesda Softworks,2011-05-09,"A free-to-play first-person-shoot developed by Splash 
Damage and published by Bethesda Softworks.",https://www.freetogame.com/g/60/thumbnail.jpg,Brink
Plarium Games,https://www.freetogame.com/nords-heroes-north,https://www.freetogame.com/open/nords-heroes-north,Strategy,412,Web Browser,Plarium Games,2013-08-01,"A free to play browser-based 2D strategy MMO game with Elves, Orcs, Dragons and more.",https://www.freetogame.com/g/412/thumbnail.jpg,Nords: Heroes of the North
Splits. S,https://www.freetogame.com/dino-storm,https://www.freetogame.com/open/dino-storm,MMORPG,417,Web Browser,Splitscreen S.,2012-09-12,"A free-to-play 3D MMO with cowboys, dinosaurs, and laser guns.",https://www.freetogame.com/g/417/thumbnail.jpg,Dino Storm
Allods Team,https://www.freetogame.com/allods-online,https://www.freetogame.com/open/allods-online,MMORPG,272,PC (Windows),My.com,2011-04-26,A fantasy MMORPG that follows more traditional “World of Warcraft-like” MMO traditions.,https://www.freetogame.com/g/272/thumbnail.jpg,Allods Online
Reloaded Productions,https://www.freetogame.com/apb,https://www.freetogame.com/open/apb,Shooter,258,PC (Windows),Reloaded Games,2010-06-29,A free to play 3D MMO third person shooter game brought to you by GTA creator.,https://www.freetogame.com/g/258/thumbnail.jpg,APB Reloaded
X-Legend Entertainment,https://www.freetogame.com/grand-fantasia,https://www.freetogame.com/open/grand-fantasia,MMORPG,281,PC (Windows),X-Legend Entertainment,2009-12-01,"A free to play anime inspired 3D MMORPG with customizable characters and 
companions.",https://www.freetogame.com/g/281/thumbnail.jpg,Grand Fantasia
Netts Corporation,https://www.freetogame.com/florensia,https://www.freetogame.com/open/florensia,MMORPG,295,PC (Windows),Netts Corporation,2008-10-15,"A free to play fantasy MMORPG with legendary worlds ashore and at 
sea.",https://www.freetogame.com/g/295/thumbnail.jpg,Florensia
Playwith Interactive,https://www.freetogame.com/rohan-blood-feud,https://www.freetogame.com/open/rohan-blood-feud,MMORPG,300,PC (Windows),Playwith Interactive,2008-05-28,A free-to-play medieval MMORPG highly-focused on PVP.,https://www.freetogame.com/g/300/thumbnail.jpg,Rohan: Blood Feud
Wizet,https://www.freetogame.com/maplestory,https://www.freetogame.com/open/maplestory,MMORPG,325,PC (Windows),Nexon,2005-05-11,"A popular free-to-play 2D side-scrolling MMORPG with tons of quests, and a huge game world!",https://www.freetogame.com/g/325/thumbnail.jpg,MapleStory
NCSOFT,https://www.freetogame.com/aion,https://www.freetogame.com/open/aion,MMORPG,254,PC (Windows),NCSOFT,2008-11-25,"A high fantasy, free-to-play MMORPG that centers on the war between the game’s two factions: The Asmodians and the Elyos.",https://www.freetogame.com/g/254/thumbnail.jpg,AION
Artix Entertainment,https://www.freetogame.com/adventurequest-worlds,https://www.freetogame.com/open/adventurequest-worlds,MMORPG,426,Web Browser,Artix Entertainment,2008-10-10,A free-to-play 2D fantasy browser MMORPG. There are no downloads or software to install!,https://www.freetogame.com/g/426/thumbnail.jpg,AdventureQuest Worlds
JoongWon Games,https://www.freetogame.com/9dragons,https://www.freetogame.com/open/9dragons,MMORPG,265,PC (Windows),Battlezone,2007-05-09,A martial arts themed MMORPG set in China during the Ming Dynasty.,https://www.freetogame.com/g/265/thumbnail.jpg,9Dragons
Sulake Corporation,https://www.freetogame.com/habbo,https://www.freetogame.com/open/habbo,Social,432,Web Browser,Sulake Corporation,2001-09-26,One of the largest and most popular Social MMO.,https://www.freetogame.com/g/432/thumbnail.jpg,Habbo
NDOORS Corporation,https://www.freetogame.com/atlantica-online,https://www.freetogame.com/open/atlantica-online,MMORPG,293,PC (Windows),VALOFE,2008-10-30,A free-to-play 3D tactical massively multiplayer online role-playing game.,https://www.freetogame.com/g/293/thumbnail.jpg,Atlantica Online
Travian Games,https://www.freetogame.com/travian,https://www.freetogame.com/open/travian,Strategy,352,Web Browser,Travian Games,2004-09-05,"A popular browser-based multiplayer online strategy 
game.",https://www.freetogame.com/g/352/thumbnail.jpg,Travian
Gravity Interactive,https://www.freetogame.com/ragnarok-online,https://www.freetogame.com/open/ragnarok-online,MMORPG,335,PC (Windows),Gravity Interactive,2003-06-01,"A popular fantasy MMORPG, back to the golden age of MMORPGs.",https://www.freetogame.com/g/335/thumbnail.jpg,Ragnarok Online
MindArk,https://www.freetogame.com/entropia-universe,https://www.freetogame.com/open/entropia-universe,MMORPG,17,PC (Windows),MindArk,2003-01-30,A 3D MMO Multi Virtual World Real Cash Economy Experience with RPG elements.,https://www.freetogame.com/g/17/thumbnail.jpg,Entropia Universe
Softnyx,https://www.freetogame.com/wolfteam,https://www.freetogame.com/open/wolfteam,Shooter,280,PC (Windows),Aeria Games,2009-07-09,A free to play MMOFPS with a twist.,https://www.freetogame.com/g/280/thumbnail.jpg,WolfTeam
